geneID	symbol	P0205	P0322	P0407	P0508	P1116
203245	NAIF1	412	492	389	480	139
203259	FAM219A	467	1516	598	399	875
203260	CCDC107	1774	1655	1023	1817	1070
203286	ANKS6	41	833	38	87	590
2033	EP300	1353	4079	1800	1364	1962
203328	SUSD3	422	147	449	9	498
2034	EPAS1	9110	11096	7552	5813	1067
203413	CT83	0	0	0	2	2
203427	SLC25A43	848	728	1372	528	658
203430	RTL3	0	1	0	0	0
203447	NRK	15	25	10	0	11
2035	EPB41	2757	4621	2627	1310	1146
203522	INTS6L	46	156	25	24	63
203523	ZNF449	164	322	325	166	284
203547	VMA21	1064	2498	2117	790	1036
203562	TMEM31	3	2	0	0	2
203569	PAGE2	0	2	2768	304	1
2036	EPB41L1	189	2336	334	1437	786
2037	EPB41L2	702	5723	1849	758	1583
2038	EPB42	0	0	0	0	0
203859	ANO5	213	571	347	174	51
2039	DMTN	1330	1163	1184	703	1191
204	AK2	7062	6788	3700	3334	1356
2040	STOM	1966	8409	4188	11700	1774
204010	RPSAP52	0	8	0	0	16
2041	EPHA1	9977	464	5043	1956	157
2042	EPHA3	128	353	97	33	14
204219	CERS3	5	3	5	3	0
2043	EPHA4	73	60	96	39	11
2044	EPHA5	0	0	0	0	4
204474	PDILT	3	0	1	3	0
2045	EPHA7	7	1	0	0	4
2046	EPHA8	0	0	2	2	6
2047	EPHB1	31	78	35	47	5
2048	EPHB2	34	1103	76	17	28
204801	NLRP11	26	172	98	24	61
204851	HIPK1	1480	3577	3093	1124	473
2049	EPHB3	67	3684	16	2	80
204962	SLC44A5	4	2099	1650	510	815
205	AK4	2568	4232	2382	3121	1035
2050	EPHB4	2663	6076	4386	1749	2230
2051	EPHB6	58	3110	1055	29	84
205147	AMER3	0	2	0	0	2
2052	EPHX1	190479	8923	45624	151623	9536
205251	LINC00116	865	793	1031	836	492
2053	EPHX2	9228	691	5066	9505	1253
205327	C2orf69	889	784	1057	518	310
2054	STX2	429	819	461	401	2285
205428	C3orf58	434	1856	1187	1463	1266
2055	CLN8	529	979	386	638	356
205564	SENP5	888	1622	1477	843	901
2056	EPO	36	1	6	14	12
2057	EPOR	351	317	281	389	45
205717	USF3	910	2140	1573	1291	797
2058	EPRS	3920	5000	2538	1878	8063
205860	TRIML2	0	0	0	0	0
2059	EPS8	2369	6127	2082	2304	1289
2060	EPS15	2499	3059	3201	1142	1217
2063	NR2F6	9757	2431	5806	4024	3052
206338	LVRN	0	1274	34	6	1
206358	SLC36A1	297	1125	533	295	152
2064	ERBB2	3272	4869	5071	6906	99
206412	C6orf163	7	32	9	4	61
206426	PIP5K1P1	0	5	0	0	3
2065	ERBB3	7901	12599	12819	18323	9731
2066	ERBB4	1	5	1	5	271
2067	ERCC1	1840	3575	1435	1410	3030
2068	ERCC2	808	1455	676	573	1021
2069	EREG	0	243	0	2	3
207	AKT1	7889	7759	4466	3447	6289
2070	EYA4	1	574	106	10	47
207063	DHRSX	2	9	4	8	3
2071	ERCC3	895	2431	1546	616	709
207107	SFTA1P	8	5	13	15	6
2072	ERCC4	341	481	535	261	300
2073	ERCC5	2436	1899	1710	2653	1162
2074	ERCC6	320	672	535	282	225
2077	ERF	2121	4303	2697	5157	2996
2078	ERG	486	848	273	330	55
2079	ERH	3598	4371	1685	3447	2115
208	AKT2	5920	6512	4235	3419	4110
2081	ERN1	172	1138	614	370	106
2086	ERV3-1	69	344	416	42	371
2091	FBL	1897	7086	2253	4377	4047
2098	ESD	3798	1783	3323	2171	577
2099	ESR1	181	92	215	124	22
21	ABCA3	65	176	113	232	55
210	ALAD	13324	2174	3216	12338	1079
2100	ESR2	4	25	16	3	21
2101	ESRRA	4413	3922	2040	4738	3003
2103	ESRRB	1	4	1	0	0
2104	ESRRG	12	12	35	3	2
2107	ETF1	3204	4523	1785	2404	868
2108	ETFA	6659	3089	10515	5906	1085
2109	ETFB	10064	4904	5954	6342	4699
211	ALAS1	4133	4191	5744	7733	455
2110	ETFDH	3351	586	1299	1547	409
2113	ETS1	2132	5009	2049	1221	397
2114	ETS2	3316	4355	3950	12315	1239
2115	ETV1	279	1631	458	33	168
2116	ETV2	50	70	29	47	9
2117	ETV3	207	604	315	243	51
2118	ETV4	40	4872	82	24	29
2119	ETV5	224	4966	535	131	139
212	ALAS2	4	7	6	4	9
2120	ETV6	1014	1990	597	355	809
2121	EVC	59	2011	1158	26	454
2122	MECOM	154	539	230	268	1043
2123	EVI2A	158	896	159	76	115
2124	EVI2B	262	1244	275	93	134
2125	EVPL	1072	935	206	34	211
2128	EVX1	0	13	6	0	4
213	ALB	1591464	76849	1362779	3187758	600397
2130	EWSR1	3909	9887	2914	5399	5045
2131	EXT1	1899	4347	1016	1220	1645
2132	EXT2	1392	4204	1614	1640	858
2134	EXTL1	7	20	32	3	0
2135	EXTL2	551	1038	702	223	229
2137	EXTL3	1214	3398	1371	863	697
2138	EYA1	0	12	1	0	99
2139	EYA2	20	124	12	12	29
214	ALCAM	2414	5259	5098	3463	927
2140	EYA3	436	815	629	487	282
2145	EZH1	703	1304	999	1410	580
2146	EZH2	817	1083	718	500	1903
2147	F2	59757	1313	24543	77550	3577
2149	F2R	1508	4210	656	686	462
215	ABCD1	2639	1850	919	443	3178
2150	F2RL1	729	1708	609	118	828
2151	F2RL2	71	103	115	13	69
2152	F3	30	465	12	15	80
2153	F5	18101	15062	20677	59976	2075
2155	F7	14591	214	7381	9119	145
2157	F8	1466	684	931	726	305
2158	F9	7807	5	15036	3963	19
2159	F10	12055	917	12339	22545	838
216	ALDH1A1	41183	47478	7880	35321	22980
2160	F11	3713	313	5399	5557	279
2161	F12	9084	147	15558	32049	553
2162	F13A1	349	1718	925	201	790
2165	F13B	6043	252	4938	5352	569
2166	FAAH	1671	999	2413	1576	1405
2167	FABP4	324	218	31	2372	12
2168	FABP1	12416	1250	6516	8924	7129
2169	FABP2	0	0	0	1	7
217	ALDH2	12188	8564	19791	44500	3126
2170	FABP3	84	264	102	124	556
2171	FABP5	84	623	36	56	218
2172	FABP6	11	102	0	2	15
2173	FABP7	0	0	37	5	7
2175	FANCA	860	1197	1875	1195	2108
2176	FANCC	681	834	2820	402	368
2177	FANCD2	266	673	1051	713	731
2178	FANCE	96	844	85	207	165
218	ALDH3A1	72	436	28	5	5
2180	ACSL1	30527	2620	17574	18851	3885
2181	ACSL3	1666	4370	1958	986	1688
2182	ACSL4	1510	5878	273	1841	3276
2184	FAH	7525	1744	3882	4403	1431
2185	PTK2B	1858	1350	1678	689	1269
2186	BPTF	1605	3675	1934	3111	6653
2187	FANCB	7	146	56	43	25
2188	FANCF	446	1289	499	706	545
2189	FANCG	379	897	740	515	390
219	ALDH1B1	2801	3557	1724	4400	396
2191	FAP	95	1476	59	47	36
2192	FBLN1	754	821	97	155	141
219285	SAMD9L	1035	1504	237	105	463
219287	AMER2	0	0	0	0	0
219293	ATAD3C	68	50	377	20	114
2193	FARSA	1712	2294	916	1952	782
219333	USP12	1308	1125	1876	1566	886
219347	TMEM254-AS1	154	95	172	87	67
219348	PLAC9	137	195	36	110	56
2194	FASN	23525	14899	13950	16081	11467
219402	MTIF3	1189	1096	899	1650	1453
219409	GSX1	0	0	0	0	0
219428	OR4C16	0	0	0	0	0
219429	OR4C11	0	0	0	0	0
219431	OR4S2	0	0	0	0	0
219432	OR4C6	0	0	0	0	0
219436	OR5D14	0	0	0	0	0
219437	OR5L1	0	0	0	0	0
219438	OR5D18	0	0	0	0	0
219445	OR7E5P	0	0	0	0	3
219447	OR5AS1	0	0	0	0	0
219453	OR8K5	0	0	0	0	0
219464	OR5T2	0	0	0	0	3
219469	OR8H1	0	0	0	0	0
219473	OR8K3	2	0	1	0	3
219477	OR8J1	0	0	0	0	0
219479	OR5R1	0	0	0	0	0
219482	OR5M3	0	0	0	0	0
219484	OR5M8	0	0	0	0	1
219487	OR5M11	0	0	0	0	7
219493	OR5AR1	0	0	0	0	0
2195	FAT1	3701	4620	2699	9299	1319
219525	OR5AK4P	0	0	0	0	0
219527	LRRC55	48	25	11	6	4
219537	SMTNL1	11	23	47	27	9
219539	YPEL4	12	81	14	12	3
219541	MED19	370	917	192	628	1820
219557	TEX47	0	0	0	0	0
219578	ZNF804B	0	0	0	0	0
219595	FOLH1B	4	0	9	59	9
2196	FAT2	14	31	35	20	6
219621	C10orf107	1	23	0	1	0
219623	TMEM26	27	265	53	17	26
219654	ZCCHC24	1219	2832	1479	1314	489
219670	ENKUR	54	28	28	13	5
219681	ARMC3	0	58	0	0	0
219699	UNC5B	1231	3281	235	729	160
2197	FAU	13224	14974	8161	18280	11286
219731	PROSER2-AS1	83	139	70	82	9
219736	STOX1	0	141	1	44	3
219738	C10orf35	26	214	87	121	111
219743	TYSND1	437	1008	369	727	652
219749	ZNF25	297	374	275	170	179
219770	GJD4	0	5	0	0	4
219771	CCNY	2729	4932	3982	1633	1248
219790	RTKN2	40	202	148	185	53
219793	TBATA	0	0	2	0	3
219833	C11orf45	24	172	23	8	52
219844	HYLS1	81	186	259	224	131
219854	TMEM218	332	982	724	336	255
219855	SLC37A2	113	1828	316	155	195
219858	OR8B12	0	0	1	0	0
219869	OR10G8	0	0	0	0	0
219870	OR10G9	0	0	0	0	0
219873	OR10S1	0	0	0	0	0
219874	OR6T1	0	0	0	0	0
219875	OR4D5	0	0	0	0	0
219899	TBCEL	265	1192	685	332	232
2199	FBLN2	1743	2241	326	244	263
219902	TMEM136	176	290	27	14	72
219927	MRPL21	1236	1151	759	1769	742
219931	TPCN2	1199	1217	123676	896	390
219938	SPATA19	0	0	0	0	0
219952	OR6Q1	0	0	0	0	0
219954	OR9I1	0	0	0	0	0
219956	OR9Q1	0	3	0	0	0
219957	OR9Q2	0	0	0	0	0
219958	OR1S2	0	0	0	0	0
219959	OR1S1	0	0	0	0	0
219960	OR10Q1	0	0	0	0	0
219965	OR5B17	0	0	0	0	0
219968	OR5B21	0	1	0	0	0
219970	GLYATL2	0	0	0	2	2
219972	MPEG1	632	4034	1653	506	282
219981	OR5A2	0	0	0	0	0
219982	OR5A1	0	2	0	0	0
219983	OR4D6	0	1	0	0	0
219986	OR4D11	0	0	0	0	0
219988	PATL1	1052	2595	1304	1584	939
219990	OOSP2	0	0	0	0	0
219995	MS4A15	0	3	0	3	0
22	ABCB7	814	1131	570	683	323
220	ALDH1A3	488	545	59	38	17
2200	FBN1	1494	2798	536	468	155
220001	VWCE	44	41	639	340	444
220002	CYB561A3	2074	3853	1473	1053	705
220004	PPP1R32	77	48	121	56	23
220032	GDPD4	33	13	13	46	55
220042	DDIAS	51	303	298	134	48
220047	CCDC83	0	1	0	0	12
220064	ORAOV1	268	649	23680	272	424
220070	SHANK2-AS3	0	0	1	1	9
220074	LRTOMT	712	1439	679	784	498
220081	ERICH6B	0	0	1	0	0
220082	SPERT	1	17	123	0	4
2201	FBN2	0	51	2	2	7
220107	DLEU7	5	34	24	0	3
220108	FAM124A	82	134	13	12	87
220115	TPTE2P3	2	40	17	2	1
220134	SKA1	322	347	270	438	466
220136	CFAP53	33	47	68	115	63
220164	DOK6	11	654	7	6	26
2202	EFEMP1	1890	3943	483	39	139
220202	ATOH7	0	11	1	15	2
220213	OTUD1	264	879	364	423	702
220296	HEPACAM	0	0	11	31	1
2203	FBP1	8356	1642	17279	24589	575
220323	OAF	8425	5944	6712	4533	2969
220359	TIGD3	119	52	130	71	83
220382	FAM181B	1	3	0	0	1
220388	CCDC89	4	18	2	2	1
2204	FCAR	2	72	1	6	4
220429	CTAGE10P	1	0	3	0	0
220441	RNF152	87	292	279	51	36
2205	FCER1A	49	25	1	56	102
220594	USP32P2	93	218	2	4	59
2206	MS4A2	5	63	1	18	9
2207	FCER1G	436	4052	625	366	787
220729	LOC220729	195	382	392	328	479
2208	FCER2	7	4	12	1	15
220832	FABP5P3	0	0	3	4	0
2209	FCGR1A	10	151	3	2	14
220906	WAC-AS1	692	672	596	988	1547
220929	ZNF438	189	797	100	149	369
220930	ZEB1-AS1	133	128	216	113	135
220963	SLC16A9	8	253	6	1	729
220965	FAM13C	101	233	292	213	201
220972	MARCH8	673	1026	851	220	170
220979	C10orf25	169	408	454	142	105
220980	TMEM72-AS1	2	17	4	2	12
220988	HNRNPA3	4225	6520	5151	3859	2560
220992	ZNF485	68	224	93	56	170
221	ALDH3B1	347	1626	358	113	271
2210	FCGR1B	5	42	4	2	6
221002	RASGEF1A	39	207	14	12	273
221016	NA	295	228	569	128	157
221035	REEP3	1587	3274	1008	1361	791
221037	JMJD1C	803	2949	1261	1722	1807
221044	UCMA	0	0	0	0	0
221060	C10orf111	11	79	10	45	10
221061	FAM171A1	139	5123	111	52	1363
221074	SLC39A12	0	6	3	2	0
221078	NSUN6	290	367	390	582	394
221079	ARL5B	203	1456	571	318	167
221091	LRRN4CL	5	15	5	4	2
221092	HNRNPUL2	4286	11392	4059	6439	3806
221120	ALKBH3	435	617	391	303	232
221122	LOC221122	0	8	2	0	0
221143	EEF1AKMT1	291	148	345	340	101
221150	SKA3	125	273	249	301	175
221154	MICU2	1390	1037	1773	1249	390
221178	SPATA13	1649	3477	2739	1959	3104
221184	CPNE2	393	1664	1311	572	102
221188	ADGRG5	130	290	258	261	140
221191	PRSS54	66	37	28	3	10
2212	FCGR2A	382	5460	736	382	284
221223	CES5A	79	63	57	20	13
221241	LINC00305	0	0	0	0	0
221262	CCDC162P	0	15	33	5	57
221264	AK9	70	179	218	152	211
221294	NT5DC1	867	1073	1172	1978	376
2213	FCGR2B	167	918	51	59	33
221301	FAM26D	0	0	0	0	0
221302	ZUFSP	148	340	151	210	231
221303	FAM162B	24	22	52	42	2
221322	TBC1D32	32	119	163	40	65
221336	BEND6	4	46	2	2	4
221357	GSTA5	1	14	27	56	13
221391	OPN5	0	0	0	0	0
221393	ADGRF4	0	47	0	0	0
221395	ADGRF5	999	1527	942	951	221
2214	FCGR3A	881	13347	1810	1552	616
221400	TDRD6	26	224	110	20	30
221409	SPATS1	91	317	113	49	47
221416	C6orf223	17	471	2	0	25
221421	RSPH9	8	35	4	19	11
221424	LRRC73	17	166	9	10	6
221438	TREML5P	0	0	0	0	0
221442	ADCY10P1	32	314	99	101	162
221443	OARD1	1102	1585	973	937	278
221458	KIF6	2	9	5	2	2
221468	TMEM217	22	302	26	52	10
221472	FGD2	133	1149	206	126	259
221476	PI16	7	9	1	0	9
221477	C6orf89	4030	11337	4610	3152	3515
221481	ARMC12	12	12	2	48	5
221491	C6orf1	495	940	278	408	436
221496	LEMD2	1428	6038	1545	1927	2325
2215	FCGR3B	12	1050	96	29	19
221504	ZBTB9	262	1426	303	399	126
221527	ZBTB12	89	867	167	134	131
221545	C6orf136	547	1080	323	657	941
221584	ZSCAN12P1	39	54	97	23	1
221613	HIST1H2AA	0	2	0	1	0
221656	KDM1B	331	1723	641	304	363
221662	RBM24	37	827	51	410	51
221687	RNF182	0	13	5	1	6
221692	PHACTR1	14	319	34	23	38
2217	FCGRT	9360	11911	8842	11111	3076
221710	SMIM13	922	1910	671	461	475
221711	SYCP2L	1368	2992	798	896	203
221718	LINC00518	0	0	0	0	0
221749	PXDC1	2342	5992	2241	4022	4047
221756	SERPINB9P1	21	468	2	4	59
221785	ZSCAN25	1386	1077	1025	629	540
221786	FAM200A	310	463	430	194	209
2218	FKTN	541	715	668	353	248
221806	VWDE	1	86	0	1	1
221823	PRPS1L1	0	6	6	1	0
221830	TWISTNB	987	1015	1286	650	2736
221833	SP8	7	98	0	0	68
221883	HOXA11-AS	54	20	30	0	31
221895	JAZF1	956	690	1335	890	679
2219	FCN1	46	336	68	32	67
221908	PPP1R35	1755	1482	1608	891	1766
221914	GPC2	18	213	24	9	5
221927	BRAT1	3519	3421	4015	1686	2321
221935	SDK1	90	41	104	7	5
221937	FOXK1	681	3087	2246	446	860
221938	MMD2	0	1	0	2	0
221955	DAGLB	3083	3351	3151	1085	1224
221960	CCZ1B	125	130	100	60	115
221981	THSD7A	201	508	139	128	3604
222	ALDH3B2	0	1	0	0	1
2220	FCN2	154	3	255	28	1
222008	VSTM2A	0	0	0	0	0
222029	DKFZp434L192	0	8	467	2	0
222068	TMED4	1695	2372	4309	989	540
222161	DKFZP586I1420	405	432	788	263	474
222166	MTURN	704	766	806	176	93
222171	PRR15	7	167	286	2	4
222183	SRRM3	14	262	44	60	1
222194	RSBN1L	976	1156	1283	911	3783
2222	FDFT1	12243	5051	2286	5174	2796
222223	KIAA1324L	45	776	30	79	3
222229	LRWD1	1311	1837	1333	556	486
222234	FAM185A	358	173	199	186	55
222235	FBXL13	24	125	25	9	20
222236	NAPEPLD	1175	873	1886	464	596
222255	ATXN7L1	609	588	591	209	304
222256	CDHR3	325	188	723	115	135
222389	BEND7	563	657	857	334	61
2224	FDPS	31969	5245	2839	23450	4746
222484	LNX2	1722	1001	1851	1187	407
222487	ADGRG3	99	89	48	246	1
222537	HS3ST5	0	1	1	0	5
222545	GPRC6A	0	0	8	1	0
222546	RFX6	0	10	1	0	3
222553	SLC35F1	2	3	7	4	9
222584	FAM83B	3	465	1	10	412
222611	ADGRF2	0	1	0	0	0
222642	TSPO2	22	72	4	5	26
222643	UNC5CL	928	7039	489	880	3114
222658	KCTD20	2445	9137	3104	2000	1260
222659	PXT1	0	3	2	2	6
222662	LHFPL5	0	32	12	0	2
222663	SCUBE3	13	88	16	16	176
222696	ZSCAN23	2	14	9	5	5
222698	NKAPL	13	18	4	36	18
222699	TOB2P1	51	184	349	207	94
222826	FAM217A	0	0	0	0	3
222865	TMEM130	0	46	2	1	2
222894	FERD3L	0	0	0	0	0
222901	RPL23P8	19	25	22	74	6
222950	NYAP1	22	26	15	33	7
222962	SLC29A4	50	2212	39	17	162
222967	RSPH10B	1	1	0	1	5
223	ALDH9A1	14121	2953	6677	10006	1387
2230	FDX1	3574	1601	3554	4462	479
223075	CCDC129	0	0	1	0	3
223082	ZNRF2	2500	2259	4231	1140	1410
223117	SEMA3D	66	747	487	18	139
2232	FDXR	1130	826	1665	4027	179
2235	FECH	2330	2064	1028	1640	508
2237	FEN1	781	2447	998	2362	747
2239	GPC4	63	1638	23	40	32
224	ALDH3A2	13254	13508	4294	23871	1839
2241	FER	55	202	108	128	179
2242	FES	3353	1259	498	287	988
2243	FGA	147430	18441	85805	231712	86726
2244	FGB	171327	22748	76395	147244	44533
2245	FGD1	391	766	1005	375	83
2246	FGF1	47	183	13	30	11
2247	FGF2	182	489	185	406	31
2248	FGF3	0	0	64	0	0
2249	FGF4	0	0	3	0	0
225	ABCD2	16	32	6	7	13
2250	FGF5	0	9	0	1	0
2251	FGF6	0	0	0	0	2
2252	FGF7	19	181	22	0	6
2253	FGF8	0	1	0	0	5
2254	FGF9	5	6	0	1	4
2255	FGF10	0	0	0	0	8
2256	FGF11	10	233	23	21	16
225689	MAPK15	6	142	2	1	20
2257	FGF12	362	30	219	53	0
2258	FGF13	572	623	233	158	127
2259	FGF14	38	337	14	17	291
226	ALDOA	5844	32435	4133	5288	16658
2260	FGFR1	268	4126	231	199	80
2261	FGFR3	1333	6169	1674	1412	4368
2262	GPC5	4	66	41	80	2
2263	FGFR2	79	3174	328	523	15
2264	FGFR4	1440	12454	5003	8091	4581
2266	FGG	93150	37980	44525	123645	48400
2267	FGL1	3696	5110	485	29064	19045
2268	FGR	125	872	113	116	86
2271	FH	8179	2449	5967	8745	1594
2272	FHIT	293	433	136	202	199
2273	FHL1	549	1764	201	583	64
2274	FHL2	598	1846	108	54	127
2275	FHL3	198	1504	182	208	114
2277	VEGFD	20	82	18	20	8
22794	CASC3	2093	5593	3227	2992	1653
22795	NID2	225	1081	364	672	62
22796	COG2	923	1313	1089	641	753
22797	TFEC	97	969	169	55	135
22798	LAMB4	1	61	5	4	14
2280	FKBP1A	3067	5974	3946	3290	2078
22800	RRAS2	696	1805	650	627	285
22801	ITGA11	178	1264	119	42	38
22802	CLCA4	0	2	0	0	0
22803	XRN2	1796	5911	4373	2852	2161
22806	IKZF3	198	504	122	100	293
22807	IKZF2	124	275	347	46	25
22808	MRAS	844	1550	937	329	207
22809	ATF5	6601	2795	637	1127	2265
2281	FKBP1B	104	472	136	167	290
22818	COPZ1	4110	6268	3240	3454	2987
2282	FKBP1AP1	2	12	5	2	36
22820	COPG1	5645	12298	7190	5258	3260
22821	RASA3	218	1516	172	130	95
22822	PHLDA1	473	3642	163	457	726
22823	MTF2	463	1464	577	459	3205
22824	HSPA4L	247	568	257	292	149
22826	DNAJC8	3203	2698	2590	2523	1839
22827	PUF60	3895	6311	3608	4846	3603
22828	SCAF8	596	1934	969	1104	1036
22829	NLGN4Y	152	105	94	112	0
22832	CEP162	91	523	213	179	887
22834	ZNF652	1516	2263	2366	2292	1607
22835	ZFP30	140	425	306	259	270
22836	RHOBTB3	1119	3264	1467	2851	1150
22837	COBLL1	3724	679	3776	1340	327
22838	RNF44	636	2684	769	1002	1407
22839	DLGAP4	1019	4079	1104	1141	2272
22841	RAB11FIP2	275	1069	471	357	340
22843	PPM1E	177	54	22	785	115
22844	FRMPD1	67	9	10	21	5
22845	DOLK	808	977	595	804	131
22846	VASH1	652	5970	909	812	875
22847	ZNF507	458	1417	767	794	428
22848	AAK1	1277	2089	973	583	3274
22849	CPEB3	250	231	169	231	88
22850	ADNP2	476	869	560	550	352
22852	ANKRD26	373	682	608	701	4228
22853	LMTK2	1702	3176	2878	871	677
22854	NTNG1	0	1	1	0	5
22856	CHSY1	402	2544	738	558	83
22858	ICK	773	2771	1139	902	778
22859	ADGRL1	1593	453	759	153	65
2286	FKBP2	3590	3445	1590	8239	2345
22861	NLRP1	240	1684	574	166	149
22862	FNDC3A	2810	3211	3877	861	751
22863	ATG14	630	935	610	766	461
22864	R3HDM2	2778	2914	2284	4113	2787
22865	SLITRK3	2	0	313	16	2
22866	CNKSR2	41	384	362	345	2
22868	FASTKD2	1244	1392	1107	906	442
22869	ZNF510	301	433	425	348	70
2287	FKBP3	2238	1896	1024	2313	1326
22870	PPP6R1	2651	7238	3094	3034	4278
22871	NLGN1	0	10	2	0	4
22872	SEC31A	3255	6088	4082	3005	3060
22873	DZIP1	76	1421	300	31	16
22874	PLEKHA6	5554	3780	3955	1151	2880
22875	ENPP4	1067	2166	1165	707	698
22876	INPP5F	116	520	145	165	121
22877	MLXIP	378	2726	1045	456	1464
22878	TRAPPC8	1499	4518	1418	1566	816
22879	MON1B	732	2157	2026	922	304
2288	FKBP4	6368	7286	3053	5365	3557
22880	MORC2	910	1476	985	997	1853
22881	ANKRD6	327	914	681	489	1023
22882	ZHX2	806	2051	602	711	445
22883	CLSTN1	2179	5974	563	588	199
22884	WDR37	491	559	519	367	730
22885	ABLIM3	1044	3011	978	622	763
22887	FOXJ3	780	3316	1347	919	477
22888	UBOX5	305	780	669	710	417
22889	KIAA0907	1244	1695	1069	2655	4835
2289	FKBP5	10102	8386	6394	5538	1346
22890	ZBTB1	601	1823	970	624	493
22891	ZNF365	2	211	2	12	0
22893	BAHD1	1028	1695	1976	865	456
22894	DIS3	1044	2888	1977	614	564
22895	RPH3A	0	5	0	0	2
22897	CEP164	344	1943	1224	686	1134
22898	DENND3	223	1546	162	156	287
22899	ARHGEF15	452	586	285	421	90
229	ALDOB	244233	7271	81372	391915	17191
2290	FOXG1	0	0	0	0	2
22900	CARD8	584	1300	617	463	751
22901	ARSG	90	107	289	42	21
22902	RUFY3	492	1117	1017	462	1367
22903	BTBD3	516	2030	1606	698	351
22904	SBNO2	1590	5126	1643	1180	1621
22905	EPN2	868	1654	465	1379	444
22906	TRAK1	1038	2774	2561	963	1466
22907	DHX30	2468	4890	3959	3861	1292
22908	SACM1L	1706	2079	1583	972	453
22909	FAN1	1880	1658	3649	1336	644
22911	WDR47	229	535	273	170	176
22913	RALY	2773	9640	3450	5315	4978
22914	KLRK1	86	166	63	60	118
22915	MMRN1	60	1246	5	152	14
22916	NCBP2	1629	5068	1700	1535	1717
22917	ZP1	1	10	0	0	4
22918	CD93	1446	6766	2072	1605	239
22919	MAPRE1	1327	6499	1805	1625	1494
22920	KIFAP3	1713	921	1795	2063	794
22921	MSRB2	2740	916	874	1161	1113
22924	MAPRE3	1043	718	350	575	217
22925	PLA2R1	51	1014	19	20	84
22926	ATF6	3965	3205	2883	5273	1354
22927	HABP4	777	1115	517	562	203
22928	SEPHS2	12064	5018	22748	27070	7107
22929	SEPHS1	1544	2431	2022	1543	1701
22930	RAB3GAP1	1366	2237	1465	944	640
22931	RAB18	2880	3858	2341	1509	1420
22932	POMZP3	72	108	131	72	141
22933	SIRT2	1287	2055	743	1471	1257
22934	RPIA	448	917	470	390	397
22936	ELL2	2294	3378	1829	4004	1585
22937	SCAP	5881	6845	8508	4226	1654
22938	SNW1	1696	2638	1143	2412	1575
2294	FOXF1	76	269	34	59	30
22941	SHANK2	1319	704	802	844	527
22943	DKK1	19	20928	5	13	331
22944	KIN	464	367	532	418	768
22947	DUX4L1	0	0	0	0	0
22948	CCT5	6241	9473	3394	5084	5521
22949	PTGR1	7628	4973	8154	6090	1787
2295	FOXF2	4	117	8	7	13
22950	SLC4A1AP	769	1421	1098	1133	411
22952	CYP2G1P	6	17	20	18	10
22953	P2RX2	1	0	1	1	9
22954	TRIM32	244	974	431	269	161
22955	SCMH1	534	2538	618	306	939
2296	FOXC1	221	234	50	61	65
22973	LAMB2P1	10	12	20	16	9
22974	TPX2	767	2426	1697	3084	1281
22976	PAXIP1	796	1085	1647	428	606
22977	AKR7A3	15254	109	1638	3350	652
22978	NT5C2	972	2678	739	1034	682
22979	EFR3B	17	215	10	43	1
2298	FOXD4	5	21	7	2	12
22980	TCF25	1516	3502	2496	2639	3504
22981	NINL	977	1393	3652	2546	1640
22982	DIP2C	1103	486	1230	89	113
22983	MAST1	163	18	144	168	7
22984	PDCD11	672	2686	714	1620	2343
22985	ACIN1	2566	7673	2410	3610	11783
22986	SORCS3	0	0	0	0	4
22987	SV2C	16	3	7	1	1
22989	MYH15	0	9	0	1	6
2299	FOXI1	0	0	1	0	1
22990	PCNX1	1692	2493	2222	1599	622
22992	KDM2A	2492	8442	4736	2902	5123
22993	HMGXB3	1036	2814	1309	1264	3624
22994	CEP131	549	1333	831	1229	1321
22995	CEP152	77	203	268	136	245
22996	TTC39A	426	1922	104	38	365
22997	IGSF9B	2	60	13	6	4
22998	LIMCH1	411	4543	214	228	1078
22999	RIMS1	1	0	0	1	0
23	ABCF1	2547	7386	2069	3744	3884
230	ALDOC	168	977	491	7243	409
2300	FOXL1	7	248	11	5	12
23001	WDFY3	264	1859	840	437	618
23002	DAAM1	910	1013	566	789	1174
23005	MAPKBP1	388	1139	729	396	501
23007	PLCH1	27	152	243	0	83
23008	KLHDC10	3887	2529	4352	1639	758
2301	FOXE3	0	3	2	0	11
23011	RAB21	2500	2448	1090	1483	838
23012	STK38L	751	2745	554	763	548
23013	SPEN	1450	3222	5805	2275	1263
23014	FBXO21	262	2678	708	439	1162
23015	GOLGA8A	837	953	1224	1562	377
23016	EXOSC7	744	1051	794	895	378
23017	FAIM2	3	25	2	1	0
23019	CNOT1	3906	5546	8105	2767	1508
2302	FOXJ1	2	19	152	3	2
23020	SNRNP200	5357	12621	9272	3653	2627
23022	PALLD	3706	8428	817	767	848
23023	TMCC1	807	3598	792	548	606
23024	PDZRN3	38	290	12	6	42
23025	UNC13A	178	11	15	12	6
23026	MYO16	99	141	388	176	0
23028	KDM1A	1343	2135	2450	1193	936
23029	RBM34	1147	1973	921	1055	1656
2303	FOXC2	20	215	3	7	5
23030	KDM4B	1604	1627	2362	1369	1302
23031	MAST3	1348	792	1210	760	983
23032	USP33	1573	4458	2476	966	2056
23033	DOPEY1	353	1260	922	779	1063
23034	SAMD4A	846	1186	306	436	1086
23035	PHLPP2	547	800	817	380	576
23036	ZNF292	301	1957	829	809	3149
