gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"	Mpnd",270.9065895,0.425522861,0.24194858,1.758732627,0.078622933,0.349189585
"	Qtrt1",460.452344,-0.593217519,0.337333622,-1.758548452,0.078654235,0.349189585
"	Tbl2",236.8390049,-0.439403724,0.249793223,-1.759069834,0.078565648,0.349189585
"	Trib1",79.46240718,0.63913301,0.36342654,1.758630533,0.078640283,0.349189585
"	Vps26a",944.8683556,-0.324177795,0.184187346,-1.760043788,0.078400382,0.349189585
"	Zcchc24",10.65905076,-1.233915321,0.701618479,-1.758669929,0.078633588,0.349189585
"	Zranb2",2270.350537,-0.294206308,0.167299704,-1.758558454,0.078652535,0.349189585
"	Psmg4",1233.275265,-0.284705872,0.161981944,-1.757639561,0.078808858,0.349745538
"	Gps1",438.8790946,-0.678638011,0.386593048,-1.755432526,0.079185353,0.351154426
"	Tysnd1",116.2140524,-0.497276501,0.283251502,-1.75560058,0.079156633,0.351154426
"	Capn1",118.6250764,0.613819604,0.349715246,1.755198298,0.079225395,0.351169924
"	Phkb",223.5105708,0.518358339,0.29534963,1.755066828,0.079247878,0.351169924
"	Kank3",20.57855186,-0.97570751,0.556226318,-1.7541556,0.079403849,0.35173008
"	Pola1",922.9454405,-0.342655732,0.195420953,-1.753423707,0.079529305,0.352154695
"	4632415L05Rik",83.99586573,0.58737278,0.335113916,1.752755558,0.079643975,0.352531254
"	Nup93",434.3050932,-0.39338567,0.224476756,-1.752456144,0.079695405,0.352627715
"	Ppp3r1",1263.746233,-0.247316843,0.141168173,-1.751930601,0.079785742,0.352820789
"	Rnls",138.2606159,-0.749884774,0.428051287,-1.751857303,0.079798348,0.352820789
"	Cystm1",27.62250961,-0.949297225,0.541975961,-1.751548579,0.079851461,0.352924474
"	Ndufs1",1349.274483,-0.285271968,0.162890509,-1.751311173,0.079892324,0.35297396
"	Ccdc173",155.0664033,0.590615971,0.337512025,1.7499109,0.08013369,0.35356569
"	Gm37642",9.796246621,1.22998944,0.702883429,1.749919531,0.0801322,0.35356569
"	Rnf4",1888.761235,-0.284495895,0.162583515,-1.749844658,0.080145122,0.35356569
"	Tiprl",2921.782681,-0.493222275,0.281817402,-1.750148399,0.08009271,0.35356569
"	Mettl1",59.39332613,-0.699059083,0.39962312,-1.749295895,0.080239885,0.35385254
"	Mpzl2",9.681731447,-1.267265539,0.724818282,-1.748390695,0.080396398,0.354160161
"	Otos",41.89071545,-1.06494882,0.609040361,-1.748568549,0.080365627,0.354160161
"	Tmbim1",61.40406228,-0.818769728,0.468303001,-1.748376002,0.080398941,0.354160161
"	Rnasel",565.4525071,0.355951516,0.203611,1.748193942,0.08043045,0.354167838
"	Adcy7",2114.406415,0.312067543,0.178551158,1.74777664,0.080502712,0.35434006
"	Atp6v0a2",480.6673323,0.360312299,0.20619292,1.747452337,0.080558906,0.35434006
"	Foxk2",276.666251,-0.417977735,0.239175854,-1.747574966,0.080537653,0.35434006
"	Actr10",3339.789593,-0.424443144,0.242918031,-1.747269001,0.080590688,0.354348855
"	Pms1",204.7144137,-0.51834511,0.29676974,-1.746623866,0.080702605,0.354578873
"	Rnf34",491.4691913,0.343758831,0.196801903,1.746725134,0.080685028,0.354578873
"	1700030C10Rik",8.103223053,1.254085403,0.718117417,1.746351466,0.080749898,0.354624074
"	Sec61a1",181.0280103,-0.563382597,0.322629551,-1.746221312,0.080772503,0.354624074
"	Lrrcc1",632.829149,0.465966984,0.266964824,1.745424651,0.080910978,0.355021147
"	Rae1",781.4931122,-0.355325508,0.203603206,-1.745186213,0.08095246,0.355021147
"	Tyw5",1093.332327,-0.355959233,0.203958821,-1.745250492,0.080941276,0.355021147
"	Ikzf1",5668.71293,0.259733681,0.148853864,1.74489042,0.081003945,0.355027736
"	Tet3",444.7371385,0.516371271,0.295971863,1.744663385,0.08104348,0.355027736
"	Trappc9",81.21015413,0.678462252,0.388845935,1.744809937,0.081017958,0.355027736
"	D2hgdh",60.87405093,-1.187583737,0.681171132,-1.743444022,0.081256084,0.355566345
"	Rnf139",1135.428459,0.34232164,0.196338962,1.743523729,0.081242173,0.355566345
"	Utf1",10.26504054,-1.229182211,0.705009371,-1.743497693,0.081246717,0.355566345
"	Gata3",448.6496835,0.505780843,0.290163066,1.743091735,0.081317592,0.355704673
"	Cd2bp2",372.681615,0.382801398,0.219750786,1.74197965,0.081512005,0.356293107
"	Mrpl12",552.7896979,-0.474240323,0.272236989,-1.742012813,0.081506202,0.356293107
"	Clstn1",64.01376145,-0.707998625,0.406576875,-1.741364717,0.081619669,0.356379796
"	Mrps16",6454.370603,-0.421235718,0.241892087,-1.74142,0.081609985,0.356379796
"	Trim68",50.04011902,0.715953132,0.411147581,1.741353142,0.081621696,0.356379796
"	Pigw",34.35121959,-0.833118644,0.478624578,-1.740651614,0.081744665,0.356785774
"	Spin4",21.92152857,-1.084232428,0.623438157,-1.739117852,0.082014035,0.357699043
"	Trp53",554.4213019,-0.457284152,0.262915036,-1.739284896,0.081984663,0.357699043
"	Fis1",6380.019253,0.427866185,0.246106624,1.738539894,0.082115727,0.35801133
"	Lonp2",695.2457802,0.404547242,0.232735288,1.738229068,0.082170459,0.358118727
"	Pus3",758.5572835,-0.369249439,0.21248882,-1.73773584,0.08225737,0.358272632
"	Rpl5",5070.730748,-0.374840016,0.215712056,-1.737686908,0.082265997,0.358272632
"	Rab19",1505.623006,0.402793459,0.231934792,1.736666827,0.082445996,0.358400608
"	Serf1",107.2269922,0.528491053,0.304269203,1.736919302,0.082401416,0.358400608
"	Snf8",494.032928,0.419901746,0.241782902,1.736689169,0.082442051,0.358400608
"	Tor1aip2",1446.848943,-0.415989931,0.23953322,-1.736669054,0.082445603,0.358400608
"	Txnl4a",2401.990317,-0.420710379,0.242248824,-1.736686985,0.082442436,0.358400608
"	Dynll2",705.4630234,0.40082798,0.230829665,1.736466501,0.082481383,0.358423481
"	Rad18",370.9165217,-0.546707517,0.314909911,-1.736075932,0.082550409,0.358592468
"	Dap3",1334.763823,0.260221838,0.149944203,1.735457815,0.082659747,0.358936377
"	Cbx7",283.7295893,0.461236834,0.266000157,1.733972035,0.082923045,0.35912922
"	Ddx20",290.0810102,-0.433776533,0.250059739,-1.734691616,0.082795442,0.35912922
"	Gngt2",490.6894939,0.546324805,0.315156224,1.733504732,0.083005997,0.35912922
"	Insr",37.46793436,1.016495267,0.586216423,1.733993158,0.082919297,0.35912922
"	Pik3cb",66.93416703,0.688349318,0.397048411,1.733665968,0.082977368,0.35912922
"	Rab6b",13.4155483,-1.296200321,0.747480505,-1.734092478,0.082901676,0.35912922
"	Ranbp9",1727.669499,0.248705194,0.143394636,1.734410718,0.082845235,0.35912922
"	Rimkla",7.774190786,-1.269605,0.732345402,-1.733615034,0.082986411,0.35912922
"	Triobp",345.4743997,0.410622729,0.23674618,1.734442891,0.08283953,0.35912922
"	Zfp142",13.75278611,-1.126499489,0.649545731,-1.734288188,0.082866962,0.35912922
"	Alad",777.217368,-0.623124293,0.359867132,-1.731539884,0.083355518,0.360426176
"	Golga7",2006.472059,-0.504917284,0.291610384,-1.731479095,0.08336635,0.360426176
"	C430002N11Rik",11.6303361,1.255042051,0.725157777,1.73071584,0.083502459,0.360752452
"	Rnase4",9.189137136,1.226810623,0.708804114,1.730817581,0.083484305,0.360752452
"	Borcs6",46.77347262,0.878133144,0.50757831,1.73004466,0.083622296,0.36113905
"	Gm13528",8.280922613,1.195709442,0.691237345,1.729810248,0.083664183,0.361188842
"	Gtpbp4",1181.70221,-0.364779431,0.210908857,-1.729559567,0.083708995,0.361251225
"	Fbxo33",1463.102092,0.507825997,0.293803521,1.728454427,0.083906785,0.361973504
"	Noc4l",283.3199171,-0.52522514,0.303994939,-1.72774304,0.084034303,0.362392222
"	2610001J05Rik",3182.664717,-0.429222143,0.248490487,-1.727318211,0.08411053,0.3624582
"	Prps1l3",648.100109,-0.489428259,0.283330736,-1.727409688,0.084094112,0.3624582
"	Klhl7",167.5350876,0.557408919,0.322906966,1.726221411,0.084307587,0.363175842
"	Mgea5",2447.662177,0.268345713,0.155488886,1.725819253,0.084379935,0.363355942
"	Rabac1",2864.606432,-0.646931719,0.374919082,-1.725523586,0.084433157,0.363453582
"	Poldip2",193.2117711,-0.483285576,0.280173699,-1.724949836,0.084536513,0.363766884
"	2810428I15Rik",823.131786,0.411066811,0.23840891,1.724209099,0.084670102,0.364210006
"	Gm13565",14.0715612,1.118951675,0.649065549,1.723942483,0.084718227,0.364285314
"	Fdxacb1",224.7574986,-0.477231692,0.276936708,-1.723251842,0.084842992,0.364485446
"	Hcls1",433.3565577,0.429407069,0.249163006,1.723398173,0.084816545,0.364485446
"	Prelid2",415.3035641,-0.546477691,0.31716515,-1.72300674,0.084887306,0.364485446
"	Zbtb7a",239.5171691,0.665175186,0.386022093,1.723153152,0.084860833,0.364485446
"	Immp2l",192.3012182,-0.355364472,0.206302583,-1.722540096,0.084971726,0.364716304
"	Enpp5",25.96307202,-1.161274136,0.674318589,-1.72214463,0.085043322,0.364891975
"	Abhd8",98.83983066,0.576976659,0.335191729,1.721333223,0.085190374,0.365391158
"	Mrpl45",1770.79336,-0.613003997,0.356269994,-1.720616408,0.085320454,0.365729633
"	Plxnc1",564.2348881,0.282612397,0.164256091,1.720559617,0.085330767,0.365729633
"	Ppt2",91.03798189,0.637673638,0.370681949,1.720271623,0.085383079,0.365822065
"	Gm10116",60.00429913,-0.855591112,0.497454622,-1.719938008,0.085443711,0.365950061
"	Trim17",8.949991803,1.213370365,0.705552294,1.719745474,0.085478718,0.365968256
"	Man2b1",820.9525019,0.283040357,0.1646976,1.718545727,0.085697121,0.366771349
"	Lage3",1542.946801,-0.402187241,0.234164035,-1.717544888,0.08587966,0.367420423
"	Plin2",189.3009138,0.547018065,0.318535168,1.71729253,0.085925736,0.367485409
"	Tomm40",118.0038834,-0.530349795,0.308886883,-1.716970921,0.085984485,0.367604529
"	Ccr6",37.80789321,0.995774508,0.580305698,1.715948183,0.086171527,0.368139614
"	Terf1",1039.413462,0.255828957,0.149075623,1.716101885,0.086143396,0.368139614
"	Jazf1",44.16176966,0.649894842,0.379096597,1.714325181,0.086469021,0.369145465
"	Slc5a6",43.79630643,-0.817441787,0.476816467,-1.714374069,0.086460048,0.369145465
"	Polm",173.5819322,0.541542329,0.315952476,1.713999321,0.086528851,0.369268387
"	Tnk2",238.3997604,0.407824685,0.237973753,1.713738089,0.086576838,0.369340703
"	Phb",493.0545242,-0.557123042,0.32521805,-1.713075401,0.086698669,0.369463024
"	Sephs1",761.3610465,-0.313717805,0.183097903,-1.713388301,0.086641127,0.369463024
"	Shq1",75.25939854,-0.629317048,0.367344681,-1.713151383,0.086684693,0.369463024
"	Mettl15",371.5652536,-0.442749636,0.258483534,-1.712873655,0.086735786,0.369488858
"	4933427D14Rik",191.25529,0.489163513,0.285817934,1.711451436,0.086997809,0.36991928
"	Cox7a2l",2061.910199,0.271254625,0.158447827,1.711949162,0.086906038,0.36991928
"	Gm16534",30.96196332,0.919953556,0.537552432,1.711374558,0.087011991,0.36991928
"	Gm27162",119.9730824,0.552879064,0.322992844,1.711737814,0.086944997,0.36991928
"	Gm3636",34.58789392,0.770096017,0.450003052,1.711312876,0.087023371,0.36991928
"	Ubald1",217.4384042,0.50311884,0.293891987,1.711917515,0.08691187,0.36991928
"	Arhgef1",1118.003172,0.392752686,0.22960711,1.71054235,0.087165629,0.370127286
"	Hcst",11667.46628,0.537577601,0.314250007,1.71066854,0.087142318,0.370127286
"	Tbk1",980.7820726,0.331829693,0.193960287,1.710812548,0.087115722,0.370127286
"	Acbd4",47.94486821,0.783987058,0.458398485,1.710274105,0.087215198,0.370205646
"	A330069E16Rik",108.1278657,-0.516952149,0.302310506,-1.710003914,0.087265149,0.37025494
"	Atp5c1",18632.0515,-0.443321645,0.259295548,-1.709715606,0.087318476,0.37025494
"	Pomp",12644.63838,0.319047779,0.186609682,1.709706457,0.087320168,0.37025494
"	A630001G21Rik",1368.95296,0.328144788,0.191955921,1.709479902,0.087362092,0.370300736
"	2610002M06Rik",1169.054866,0.348350536,0.203816672,1.709136611,0.087425647,0.370389475
"	Atp6v1g2",29.21550306,0.889115546,0.52024555,1.709030565,0.087445288,0.370389475
"	Mocs3",27.70588893,0.787903592,0.461326303,1.707909535,0.08765313,0.3711377
"	Cep57",2410.624357,-0.349088772,0.204447279,-1.707475754,0.087733661,0.371214472
"	Fggy",9.762632463,-1.167463674,0.683708576,-1.707545752,0.087720661,0.371214472
"	Dnajc15",36253.28876,-0.324019079,0.189895673,-1.706300483,0.087952148,0.371478403
"	Parp4",555.8923367,0.398599781,0.233595062,1.70637075,0.087939073,0.371478403
"	Rer1",8651.079931,-0.5306627,0.310918592,-1.706757696,0.087867098,0.371478403
"	Slc39a6",782.7064337,-0.48010559,0.281328665,-1.706564776,0.087902977,0.371478403
"	Xlr4a",1670.788504,0.302150672,0.177023584,1.70683852,0.087852071,0.371478403
"	Erap1",1497.09754,-0.268442118,0.157344491,-1.706078914,0.087993388,0.37149261
"	Sdf2",1510.280186,0.369011014,0.216329872,1.705779285,0.088049181,0.37149261
"	Zfp771",79.42654818,-0.693320169,0.406436094,-1.705852849,0.08803548,0.37149261
"	Ap4b1",45.87136868,0.823638726,0.483082143,1.7049662,0.088200728,0.371868273
"	Gna13",1555.830009,0.322387918,0.189085187,1.704987698,0.088196719,0.371868273
"	Gm16712",12.3450198,-1.086276014,0.637370425,-1.704308785,0.088323415,0.372253626
"	Atg5",2257.138712,-0.436421948,0.25615436,-1.703745931,0.088428563,0.372559977
"	Tmem261",1295.499908,-0.499822289,0.293394469,-1.703584565,0.088458727,0.372559977
"	Cdon",96.44535673,0.558986779,0.328414566,1.702076696,0.088740992,0.372996695
"	Clcc1",410.5834074,-0.471955755,0.277244966,-1.702305949,0.08869803,0.372996695
"	E2f2",676.3984493,0.362770391,0.213140349,1.702025883,0.088750516,0.372996695
"	Fancm",314.3841598,-0.410507389,0.241139754,-1.702362974,0.088687346,0.372996695
"	Rwdd1",3852.893818,-0.425495595,0.249990587,-1.702046466,0.088746658,0.372996695
"	Usp9x",235.1595173,-0.520263195,0.305539092,-1.702771294,0.088610877,0.372996695
"	Hprt",19406.8553,-0.37465715,0.220218259,-1.701299215,0.088886815,0.373437616
"	Dnajc16",57.12855154,0.838324759,0.492818938,1.701080651,0.088927844,0.373443516
"	Urgcp",161.4125948,-0.478307721,0.281199125,-1.700957362,0.088950994,0.373443516
"	Naif1",40.5810571,0.743895658,0.437528375,1.700222661,0.089089051,0.373891193
"	Lactb",541.6595915,0.285852662,0.168336882,1.698098831,0.08948911,0.375437741
"	Nfatc2",429.2643699,0.402425115,0.237047993,1.697652488,0.08957337,0.375658779
"	4930579K19Rik",30.96077839,0.852804176,0.502497098,1.697132538,0.089671606,0.375805835
"	Cops8",1038.032367,-0.401423791,0.236507523,-1.697298189,0.089640299,0.375805835
"	Rab20",117.1650663,0.558559889,0.329211995,1.696657162,0.089761496,0.376050098
"	Kdm3b",774.6531912,0.31480988,0.18560932,1.696088755,0.089869073,0.37623583
"	Mtpn",5116.938887,-0.257097672,0.151574102,-1.696184697,0.089850908,0.37623583
"	Zfp248",71.40548363,-0.548368395,0.323350299,-1.69589574,0.089905626,0.37625647
"	Vac14",288.4362135,-0.372114872,0.219445366,-1.695706221,0.08994153,0.376274375
"	Gabarapl1",81.75462511,-0.59728386,0.352322092,-1.695277911,0.090022713,0.376481631
"	Rnf6",679.70407,0.47458795,0.27998922,1.695022224,0.090071205,0.376552072
"	Dhrs7b",482.8637393,-0.450565112,0.265885375,-1.694584032,0.090154358,0.376767318
"	Foxj2",111.7742765,0.540650651,0.3191065,1.694263986,0.090215131,0.376888914
"	Ccdc39",7.354239488,-1.136852467,0.671141262,-1.693909362,0.090282508,0.377038005
"	Spp1",11.34324487,-1.266071116,0.747591785,-1.693532676,0.090354121,0.377204676
"	4833439L19Rik",787.294187,-0.398915584,0.235902278,-1.691020482,0.090832891,0.377618798
"	Calr3",13.28984104,-1.124074024,0.664633574,-1.691268795,0.090785477,0.377618798
"	Csnk1e",73.48502538,0.660938788,0.391007197,1.690349419,0.090961126,0.377618798
"	Fam160a2",175.87325,0.581717249,0.343869996,1.691677832,0.090707417,0.377618798
"	Gm16104",21.85204501,-0.889029509,0.525807654,-1.690788453,0.090877213,0.377618798
"	Gm23246",21.53166176,-0.841673517,0.497250529,-1.692654844,0.090521185,0.377618798
"	Hspb11",429.1672136,-0.3367098,0.199191963,-1.690378445,0.090955576,0.377618798
"	Kat6a",446.5714187,0.547492206,0.323671676,1.691504839,0.090740424,0.377618798
"	Ltb4r1",40.98179191,-1.186861731,0.701806968,-1.69115125,0.090807919,0.377618798
"	Midn",54.04974746,0.786308948,0.465054205,1.69078989,0.090876939,0.377618798
"	Mms22l",539.5305612,-0.418024908,0.247035306,-1.692166657,0.090614202,0.377618798
"	Mrps17",3275.248614,-0.470174893,0.278143955,-1.690401265,0.090951213,0.377618798
"	Nudt22",120.1185744,0.769557898,0.454728187,1.692347033,0.090579825,0.377618798
"	Ppm1b",659.5562451,0.463350629,0.274062975,1.69067211,0.090899444,0.377618798
"	Sympk",22.30877067,0.895551819,0.529628374,1.690906045,0.090854748,0.377618798
"	Tnfrsf8",14.42585017,-1.011247505,0.597384602,-1.692791381,0.090495184,0.377618798
"	Maats1",27.21308756,-0.968651006,0.57378025,-1.688191613,0.091374453,0.379202385
"	Tmem69",207.9096822,-0.645244812,0.382270885,-1.687925599,0.091425512,0.379281988
"	Trim66",9.771534161,-1.251965096,0.741983212,-1.687322672,0.091541324,0.37963007
"	Slc35a4",435.7739554,-0.424770759,0.251818381,-1.686813953,0.091639132,0.379903271
"	Serinc1",1916.070843,-0.23515498,0.139423591,-1.68662261,0.091675942,0.379923494
"	Wbp1l",365.8989014,0.424572663,0.251834166,1.685921611,0.091810899,0.380350304
"	Gatsl2",15.94757346,-1.097078299,0.650928639,-1.685404872,0.091910484,0.380630331
"	Crkl",108.2135747,-0.622363479,0.369531653,-1.684195316,0.092143928,0.381464321
"	Ptbp1",288.1022632,-0.716844109,0.42583087,-1.683400991,0.092297492,0.381967149
"	Olfm1",9.772489756,-1.194719212,0.709781398,-1.683221362,0.092332247,0.38197812
"	Apc",456.382994,0.514525179,0.305773448,1.682700649,0.092433056,0.382262253
"	Ubxn2b",1771.847785,-0.350346065,0.208229071,-1.682503133,0.092471318,0.38228761
"	Mars2",272.7158497,-0.385943258,0.22948516,-1.681778717,0.092611757,0.382602322
"	Spata5",319.857145,-0.360900703,0.214586078,-1.68184584,0.092598737,0.382602322
"	Gm4944",277.4792987,0.436167672,0.259435576,1.681217661,0.092720644,0.382919203
"	Coro1b",1126.930447,0.398180971,0.237020486,1.679943272,0.092968353,0.383808976
"	Gatad2a",1316.995472,-0.346984427,0.206620154,-1.67933486,0.093086801,0.384164674
"	Cited2",891.408378,0.406739404,0.242281846,1.678786137,0.093193731,0.384472613
"	Smarca2",482.554571,0.34379135,0.204865597,1.678131197,0.09332149,0.384866234
"	Gabbr1",153.6394188,0.55094141,0.328373606,1.677788348,0.093388425,0.385008829
"	Alg9",182.6835611,-0.447562641,0.266832579,-1.677316324,0.093480642,0.385092995
"	Plscr1",494.1135358,-0.57535483,0.343012381,-1.677358786,0.093472344,0.385092995
"	Ube2a",2998.304237,-0.370029192,0.220624899,-1.677186905,0.093505939,0.385092995
"	Slu7",1340.541429,0.265336671,0.158232491,1.676878551,0.093566233,0.385207973
"	Skap2",337.8268176,0.372770227,0.222362119,1.676410664,0.093657781,0.385451499
"	Ppp6r1",719.3712426,-0.324141254,0.193374134,-1.676238945,0.093691399,0.385456522
"	Clic4",607.8528717,-0.375471,0.224214253,-1.674608076,0.094011154,0.386638336
"	2810004N23Rik",334.3420063,-0.309353898,0.184791948,-1.674065897,0.094117649,0.386942568
"	Gm37198",61.12878523,0.789939926,0.471999972,1.673601636,0.094208917,0.387184004
"	Gm11579",38.14303813,0.866145251,0.517706109,1.673044291,0.094318577,0.387367081
"	Pdcd6",8458.497025,-0.383485593,0.229213748,-1.673047959,0.094317855,0.387367081
"	Adora2a",80.61269215,0.665838392,0.398157822,1.672297656,0.094465642,0.387703416
"	Fam46a",415.4640999,0.410725161,0.245586439,1.67242606,0.094440337,0.387703416
"	Gm22620",9.77455975,-1.084850351,0.649060345,-1.671416778,0.094639384,0.388163281
"	Nup107",762.4142168,-0.325857259,0.19496081,-1.671398773,0.094642938,0.388163281
"	Il17ra",592.5448109,0.469495058,0.281077995,1.670337298,0.094852648,0.388889319
"	Clcn6",56.50246654,0.836027806,0.500799436,1.669386478,0.095040812,0.389392417
"	Crtc2",149.4992142,0.63005917,0.377395681,1.669492265,0.095019862,0.389392417
"	Neurl3",260.5737549,0.472134186,0.282873197,1.669066531,0.095104195,0.389517975
"	Appbp2",1063.161093,-0.312105936,0.187016418,-1.668869178,0.095143309,0.389544079
